time_s,distance_m,speed,long_accel,throttle,full_throttle,brake,gear,gear_shift,rpm,drs
74.202,4033.9207739646,163.37143222857142,-15.873028840688562,0.0,0,1,6,0.0,9372.14111497143,0
74.261,4040.5652184090445,160.0,-14.567974040752908,0.0,0,1,4,-2.0,9332.0,0
74.501,4048.1863295201556,152.0,-5.873600668821922,0.0,0,1,4,0.0,9041.0,0
74.622,4052.3581351023777,150.18500096,-4.166667838337673,0.0,0,1,4,0.0,8804.44512512,0
74.701,4059.0010517690444,149.0,-4.2288165955474355,0.0,0,0,4,0.0,8650.0,0
74.943,4067.8713296712667,145.15000203636365,-4.419192438619319,0.0,0,0,4,0.0,8447.600107054546,0
75.141,4072.2102185601557,142.0,-6.691955841243498,0.0,0,0,4,0.0,8282.0,0
75.163,4075.353551822378,141.4499968,-6.944478407263276,0.9625056,0,0,4,0.0,8268.6624224,0
75.301,4080.3368851557116,138.0,-2.5213652723811606,7.0,0,0,4,0.0,8185.0,0
75.423,4084.1871629157117,138.60999936,1.3888897108961942,30.17997568,0,0,4,0.0,8405.20976896,0
75.501,4088.820496249045,139.0,1.5823422987985936,45.0,0,0,4,0.0,8546.0,0
75.663,4094.2710517690452,140.15714194285715,1.984127568694987,45.57857097142857,0,0,4,0.0,8591.707106742857,0
75.781,4098.187718435713,141.0,3.5449701636297846,46.0,0,0,4,0.0,8625.0,0
75.863,4103.763746129935,142.3666645333333,4.629624504283129,48.0499968,0,0,4,0.0,8690.5998976,0
76.063,4109.389384936453,145.69999786666668,4.629635095342337,53.0499968,0,0,4,0.0,8850.5998976,0
76.141,4113.88105160312,147.0,5.002685017724843,55.0,0,0,4,0.0,8913.0,0
76.283,4120.58511611415,149.90454807272727,5.68181748126014,63.06818909090909,0,0,4,0.0,9156.336582981818,0
76.463,4126.94188494518,153.5863610181818,5.681818704850656,73.29544727272727,0,0,4,0.0,9464.790689745454,0
76.581,4130.841884945181,156.0,6.923413049393162,80.0,0,0,4,0.0,9667.0,0
76.643,4137.89417298009,157.69091258181817,7.575768768305117,81.69091258181818,0,0,4,0.0,9816.223035345454,0
76.903,4146.545218251363,164.7818146909091,7.575760899657098,88.78181469090909,0,0,4,0.0,10441.995146472727,0
77.021,4151.678551584696,168.0,9.720320752506098,92.0,0,0,4,0.0,10726.0,0
77.123,4160.291051851363,172.25000533333332,11.574082856225722,94.26666951111112,0,0,4,0.0,10889.766872177775,0
77.381,4167.4077185180295,183.0,13.70708458971103,100.0,1,0,4,0.0,11304.0,0
77.403,4171.498829771363,184.1000064,13.88895681451912,100.0,1,0,4,0.0,11353.9127904,0
77.541,4179.430635326918,191.0,9.867540974324186,100.0,1,0,4,0.0,11667.0,0
77.702,4184.334524215807,194.0,9.373255371268442,100.0,1,0,4,0.0,11527.0,0
77.723,4187.580357663426,194.7500068571429,9.920706383563385,100.0,1,0,4,0.0,11461.824404114286,0
77.822,4194.713135441204,198.28571428571428,9.920623034908544,100.0,1,0,4,0.0,11154.57142857143,0
77.982,4199.8131354412035,204.0,9.33274544385722,100.0,1,0,5,1.0,10658.0,0
78.002,4206.635357663426,204.66666666666663,9.259259259260809,100.0,1,0,5,0.0,10684.916666666666,0
78.222,4214.87980210787,212.0,7.440476190476147,100.0,1,0,5,0.0,10981.0,0
78.282,4221.996468774537,213.5,6.944444444444201,100.0,1,0,5,0.0,11045.5,0
78.462,4229.868690996759,218.0,8.146367521367665,100.0,1,0,5,0.0,11239.0,0
78.542,4234.768690996759,220.5,8.680555555555713,100.0,1,0,5,0.0,11362.0,0
78.622,4242.202024330092,223.0,7.523148148148323,100.0,1,0,5,0.0,11485.0,0
78.782,4250.363135441204,226.0,5.422008547008204,100.0,1,0,5,0.0,11662.0,0
78.882,4256.696468774537,228.0,5.555555555555486,100.0,1,0,5,0.0,11312.0,0
78.982,4262.446468774537,230.0,6.80941358024711,100.0,1,0,5,0.0,10962.0,0
79.062,4270.1881354412035,232.25,7.812500000000227,100.0,1,0,5,0.0,10894.0,0
79.222,4278.079802107871,236.75,7.812499999999318,100.0,1,0,5,0.0,10758.0,0
79.302,4288.702024330093,239.0,7.020006176562347,100.0,1,0,6,1.0,10690.0,0
79.542,4300.818829849994,243.0111413462032,4.642526375437058,100.0,1,0,6,0.0,10928.66291009909,0
79.661,4308.98549651666,245.0,5.783892680677525,100.0,1,0,6,0.0,11047.0,0
79.782,4317.252996463326,248.0249984,6.944444506177206,100.0,1,0,6,0.0,11156.9082752,0
79.901,4324.2252186855485,251.0,4.8784721024540545,100.0,1,0,6,0.0,11265.0,0
79.982,4332.6256353255485,252.0124992,3.47222087636203,100.0,1,0,6,0.0,11295.374976,0
80.141,4341.092301992215,254.0,4.458083192647223,100.0,1,0,6,0.0,11355.0,0
80.222,4351.026329725548,255.44642742857144,4.96031513633271,100.0,1,0,6,0.0,11427.032085942858,0
80.421,4359.659663058881,259.0,3.726434270461823,100.0,1,0,6,0.0,11604.0,0
80.462,4369.787859208214,259.5124992,3.47221759299444,100.0,1,0,6,0.0,11476.1314496,0
80.702,4379.960218552214,262.5124992,3.4722271237326368,100.0,1,0,6,0.0,10727.6314496,0
80.741,4387.229246329992,263.0,3.4722268035335446,100.0,1,0,6,0.0,10606.0,0
80.901,4393.154940774436,265.0,1.9932436162780505,100.0,1,0,7,1.0,10548.0,0
80.902,4399.08079493088,265.0071424,1.9840007887244626,100.0,1,0,7,0.0,10548.3821184,0
81.062,4409.394107413165,266.14999954285713,1.9841275960802705,100.0,1,0,7,0.0,10609.524975542858,0
81.181,4422.707024079832,267.0,2.861049187239047,100.0,1,0,7,0.0,10655.0,0
81.421,4432.568412968721,271.0,1.9790875677904296,100.0,1,0,7,0.0,10805.0,0
81.443,4438.593690764276,271.1375008,1.7361196018156733,100.0,1,0,7,0.0,10809.6750272,0
81.581,4449.927024097609,272.0,3.0671270773942183,100.0,1,0,7,0.0,10839.0,0
81.743,4459.0836906931645,274.69999786666665,4.629633568991608,100.0,1,0,7,0.0,10907.8499456,0
81.821,4466.7503573598315,276.0,3.501161331402784,100.0,1,0,7,0.0,10941.0,0
81.943,4479.050912879832,276.7624992,1.7361104119518131,100.0,1,0,7,0.0,10979.8874592,0
82.141,4488.3175795464995,278.0,3.1683942440279225,100.0,1,0,7,0.0,11043.0,0
82.183,4497.601746159833,278.5249984,3.4722138848807305,100.0,1,0,7,0.0,11064.174935466666,0
82.381,4505.407301715388,281.0,1.4096342446646304,100.0,1,0,7,0.0,11164.0,0
82.383,4513.213135030944,281.00999936,1.3888008978642397,100.0,1,0,7,0.0,11163.9500032,0
82.581,4524.179801697611,282.0,2.043648501429402,100.0,1,0,7,0.0,11159.0,0
82.663,4537.607259980277,282.68333226666664,2.314812614284264,100.0,1,0,7,0.0,11197.266606933334,0
82.923,4548.605635021463,284.85000106666666,2.314799567297996,100.0,1,0,7,0.0,11318.600059733331,0
82.941,4554.938968354796,285.0,2.152039877123677,100.0,1,0,7,0.0,11327.0,0
83.083,4567.625357261462,285.4437504,0.8680557138084168,100.0,1,0,7,0.0,11366.937536,0
83.261,4575.569801705907,286.0,2.4132078606289724,100.0,1,0,7,0.0,11417.0,0
83.283,4588.290079537018,286.2062512,2.6041806996132735,100.0,1,0,7,0.0,11416.312496,0
83.581,4601.937301759241,289.0,1.8433367276813897,100.0,1,0,7,0.0,11407.0,0
83.623,4608.365357297018,289.2624992,1.736107703345283,100.0,1,0,7,0.0,11418.2874656,0
83.741,4616.420912852573,290.0,1.3946756321100793,100.0,1,0,7,0.0,11450.0,0
83.823,4626.09896839035,290.3416661333333,1.1574065383693437,100.0,1,0,7,0.0,11458.883319466666,0
83.981,4635.798968390351,291.0,1.309798275797334,100.0,1,0,7,0.0,11476.0,0
84.063,4643.893690594795,291.40999936,1.3888882274585512,100.0,1,0,7,0.0,11488.2999808,0
84.181,4655.2086905947945,292.0,-0.10137314524953922,100.0,1,0,7,0.0,11506.0,0
84.342,4669.787210735184,290.76272856178156,-2.134699202154138,84.53410702226978,0,0,7,0.0,11411.34873497629,0
84.542,4687.462117361712,289.22574479774033,-2.134699672279538,65.32180997175392,0,0,7,0.0,11293.769477027134,0
84.782,4707.419156547885,287.3813642808908,-2.134699672279538,42.26705351113489,0,0,7,0.0,11152.674367488144,0
85.042,4724.8592462104625,285.38328538763716,-2.1346996722795666,17.29106734546427,0,0,7,0.0,10999.82133215424,0
85.222,4733.53702398824,284.0,-15.160854485866366,0.0,0,0,7,0.0,10894.0,0
85.262,4741.353690654907,281.4,-18.055555555553653,0.0,0,0,7,0.0,10825.2,0
85.422,4754.1509128771295,271.0,-20.669934640522598,0.0,0,1,7,0.0,10550.0,0
85.602,4761.253690654908,255.7,-23.61111111111495,0.0,0,1,7,0.0,10015.4,0
85.622,4764.781468432685,254.0,-23.287037037040562,0.0,0,1,7,0.0,9956.0,0
85.702,4773.03702398824,247.66666666666663,-21.990740740741217,0.0,0,1,7,0.0,9685.666666666666,0
85.862,4782.828690654907,235.0,-25.118424739024334,0.0,0,1,7,0.0,9145.0,0
86.002,4792.649179778831,220.96100528828876,-27.855148237521803,0.0,0,1,7,0.0,9264.72142712487,0
86.182,4798.821052051256,202.9108692303743,-27.855185808216447,0.0,0,1,7,0.0,9418.64897628542,0
86.221,4805.4267464957,199.0,-27.162644866276423,0.0,0,1,7,0.0,9452.0,0
86.421,4811.013135384589,182.0,-19.301643050393977,0.0,0,1,6,-1.0,9683.0,0
86.442,4815.552590354875,180.5750043428571,-18.84915556892986,0.0,0,1,6,0.0,9707.6749248,0
86.602,4821.65771898332,169.71786148571428,-18.84921387683363,0.0,0,1,6,0.0,9895.6749248,0
86.701,4827.996607872208,163.0,-17.50461200494297,0.0,0,1,4,-2.0,10012.0,0
86.882,4833.103135765542,153.1958368,-15.046307297465432,0.0,0,1,4,0.0,9185.4336256,0
86.941,4838.498969098875,150.0,-14.149876753267137,0.0,0,1,4,0.0,8916.0,0
87.141,4845.224246876653,142.0,-8.667316496005697,0.0,0,1,4,0.0,8246.0,0
87.282,4851.782576813542,138.4750016,-6.944442595712502,0.0,0,1,4,0.0,8030.0137344,0
87.482,4857.3254970188755,133.4750016,-6.944447447345851,0.0,0,1,4,0.0,7723.6500980363635,0
87.581,4862.056052574431,131.0,-6.944446173257674,0.0,0,0,4,0.0,7572.0,0
87.742,4866.288552627764,126.9750016,-6.944447309799386,0.0,0,0,4,0.0,7413.683396266667,0
87.821,4872.208691516653,125.0,-5.93893016305131,0.0,0,0,4,0.0,7336.0,0
88.083,4877.655080352209,122.5437488,-2.6041621918047895,0.0,0,0,4,0.0,7141.1374048,0
88.141,4881.721747018875,122.0,-1.3594666596023046,0.0,0,0,4,0.0,7098.0,0
88.323,4890.687701270608,123.66833450666668,2.5462967942660484,10.161673813333334,0,0,4,0.0,7290.92013568,0
88.663,4903.366201153275,126.78499882666668,2.546296094484525,29.14499285333333,0,0,4,0.0,7651.31986432,0
89.043,4914.583752180238,130.26833450666666,2.5462969603219676,50.36167381333333,0,0,4,0.0,8054.12013568,0
89.283,4920.06646935843,132.46833450666668,2.5462917705951327,63.76167381333333,0,0,4,0.0,8308.52013568,0
89.341,4924.499802691764,133.0,3.6091790176788834,67.0,0,0,4,0.0,8370.0,0
89.523,4929.08480279843,137.5500032,6.944434002778223,78.375008,0,0,4,0.0,8776.466952533334,0
89.581,4931.787580576208,139.0,10.540655522181254,82.0,0,0,4,0.0,8906.0,0
89.663,4934.978969305097,143.6124928,15.62500125078202,83.5374976,0,0,4,0.0,9192.4870528,0
89.741,4939.871191527319,148.0,14.487062055591025,85.0,0,0,4,0.0,9465.0,0
89.901,4949.3434137495415,155.0,10.980339105339276,96.0,1,0,4,0.0,9717.0,0
90.181,4957.588969305098,164.0,12.276956560036012,100.0,1,0,4,0.0,10396.0,0
90.263,4965.564866742188,167.91363025454547,13.257563154535873,100.0,1,0,4,0.0,10586.27697570909,0
90.523,4974.5309137631175,180.32273338181815,13.257566755032883,100.0,1,0,4,0.0,11189.595751563636,0
90.621,4979.1559137631175,185.0,9.820412696848393,100.0,1,0,4,0.0,11417.0,0
90.703,4983.312580358674,187.0499968,6.944445000347059,100.0,1,0,4,0.0,11516.937344,0
90.781,4989.061330358673,189.0,8.30788393682829,100.0,1,0,4,0.0,11612.0,0
90.922,4995.570611240639,194.46814253174827,10.772545279490942,100.0,1,0,4,0.0,11168.68987331898,0
91.022,5001.631191393945,198.34625956277176,10.772547308398515,100.0,1,0,4,0.0,10854.285385446716,0
91.142,5008.397858060612,203.0,10.015903283829317,100.0,1,0,5,1.0,10477.0,0
91.262,5018.747858060612,207.0,9.259259259259125,100.0,1,0,5,0.0,10690.333333333334,0
91.502,5028.303413616168,215.0,8.564814814815122,100.0,1,0,5,0.0,11117.0,0
91.582,5034.342302505057,217.4,8.333333333333314,100.0,1,0,5,0.0,11207.8,0
91.702,5039.2534136161685,221.0,2.0833333333332575,100.0,1,0,5,0.0,11344.0,0
91.742,5046.620080282835,221.0,1.9184653865522705e-13,100.0,1,0,5,0.0,11390.833333333334,0
91.942,5057.670080282835,221.0,8.680555555554491,100.0,1,0,5,0.0,11625.0,0
92.102,5064.697858060614,230.0,8.47011784511733,100.0,1,0,5,0.0,10785.0,0
92.162,5072.406191393947,231.25,5.787037037037024,100.0,1,0,5,0.0,10739.0,0
92.342,5086.767302505058,235.0,3.4196127946129877,100.0,1,0,6,1.0,10601.0,0
92.602,5099.790219171725,235.0,-5.684341886080802e-14,100.0,1,0,6,0.0,10731.325793631951,0
92.741,5105.665219171725,235.0,0.0,100.0,1,0,6,0.0,10801.0,0
92.782,5112.878413616169,235.0,9.947598300641403e-14,100.0,1,0,6,0.0,10801.0,0
92.962,5119.373552505058,235.0,0.0,100.0,1,0,6,0.0,10801.0,0
92.981,5126.5541080606135,235.0,0.4797978270265233,100.0,1,0,6,0.0,10801.0,0
93.182,5139.832996878392,239.01999872,5.555555573333692,100.0,1,0,6,0.0,10928.63495936,0
93.381,5146.582996878392,243.0,5.555201786672114,100.0,1,0,6,0.0,11055.0,0
93.382,5156.0675273839925,243.01999872,5.555201265291703,100.0,1,0,6,0.0,11055.0,0
93.662,5169.845218979726,248.61999872,5.555557652300649,100.0,1,0,6,0.0,11055.0,0
93.781,5179.571468979726,251.0,9.850409917372104,100.0,1,0,6,0.0,11055.0,0
93.941,5185.385357868615,260.0,6.997919254732551,100.0,1,0,6,0.0,10915.0,0
93.942,5192.608274490837,260.0249984,6.9440022334559535,100.0,1,0,6,0.0,10913.28510976,0
94.141,5205.858274490838,265.0,5.025077396336513,100.0,1,0,6,0.0,10572.0,0
94.302,5214.758691130838,267.0124992,3.472223654899608,100.0,1,0,6,0.0,10669.270794666669,0
94.381,5222.203135575282,268.0,3.929398882728634,100.0,1,0,7,1.0,10717.0,0
94.502,5231.203691095282,270.0166656,4.629629670784823,100.0,1,0,7,0.0,10773.9708032,0
94.621,5244.765913317505,272.0,3.8623249906585784,100.0,1,0,7,0.0,10830.0,0
94.861,5255.497579984172,274.0,2.708818642350707,100.0,1,0,7,0.0,10938.0,0
94.903,5263.120357726395,274.41999872,2.7777715625212096,100.0,1,0,7,0.0,10936.74000384,0
95.061,5269.253691059728,276.0,2.9735222503586556,100.0,1,0,7,0.0,10932.0,0
95.063,5279.987857673061,276.0214272,2.9760013703432016,100.0,1,0,7,0.0,10932.8070912,0
95.341,5290.837857673061,279.0,1.9910870846142643,100.0,1,0,7,0.0,11045.0,0
95.343,5297.115679081061,279.0142848,1.9840015676916485,100.0,1,0,7,0.0,11045.7213824,0
95.503,5307.932857617187,280.15714194285715,1.984128222845527,100.0,1,0,7,0.0,11103.435668114284,0
95.621,5318.78257983941,281.0,1.8788552983278919,100.0,1,0,7,0.0,11146.0,0
95.781,5325.910913172743,282.0,3.2623803973815484,100.0,1,0,7,0.0,11167.0,0
95.803,5332.183690986076,282.2750016,3.472239203631645,100.0,1,0,7,0.0,11172.6375328,0
95.941,5344.017024319409,284.0,2.5138866449573243,100.0,1,0,7,0.0,11208.0,0
96.103,5351.92841319052,284.80999936,1.3888924698576375,100.0,1,0,7,0.0,11212.0499968,0
96.141,5357.192996523853,285.0,1.3227548872175987,100.0,1,0,7,0.0,11213.0,0
96.236,5364.724275466076,285.3958336,1.1574081871344926,100.0,1,0,7,0.0,11252.9791936,0
